Posting,Label
hoppas att du fortsätter läsa nu när jag har fångat ditt intresse vi på it mobility har stora ambitioner för framtiden och förhoppningsvis vill du vara med på den resan tillsammans med oss information om rollen som programmerare hos oss bygger du bredd kompetensportfölj då vi har uppdrag inom varierade branscher som tillexempel laddning av el publika transporter förnybar energi life science fordonsindustri industriell automation och tillverkande industri du kommer att stödja olika kundprojekt med din programmeringskompetens i inhouse projekt drivna av consat eller med din kompetens på plats hos kund vi strävar alltid för att ligga i framkant inom teknik och innovation nu letar vi efter nya kollegor som vill programmera och ta fram fantastiska lösningar tillsammans med oss till våra kunder vår långsiktiga syn på våra medarbetare har bidragit till att consat för nionde året i rad har utsetts till ett av sveriges karriärsföretag läs mer på www consat se http www consat se din karriär börjar här consat teamtailor com https consat teamtailor com ,Good
har du ett intresse för moderna och nya tekniker vill du arbeta med utveckling på ett it bolag i framkant här har du chansen att vara med och utveckla användarvänliga och framtidssäkra it system vi ser fram emot just din ansökan dina arbetsuppgifter i rollen som junior webbutvecklare kommer du redan från start bli en del av ett kunnigt och kompetent team bestående av såväl juniora som seniora utvecklare produktägare testare och teknisk skribent du kommer att utveckla it system som idag används i hela av alla landets kommuner arbetssättet är agilt med kortare sprintar på till veckor och dagligen körs synkmöten där ni stämmer av status i projekten och har möjlighet att lyfta eventuella utmaningar du kommer att få ett gediget introduktionsprogram på månader där du blir tillägnad en mentor och kommer få gå flera interna utbildningar du kommer att arbeta i ett nära samarbete med din mentor ni har veckoavstämningar och planerar tillsammans kommande veckor om företaget detta är ett respekterat och lönsamt produktföretag inom it specialiserat på verksamhetsnära gis lösningar för kommuner va organisationer och lantmäteriet deras egenutvecklade produkt är verksamhetskritisk för mer än hälften av sveriges kommuner och systemet bygger på världens mest använda gis plattform företaget brinner för att bygga och bibehålla ett starkt personligt engagemang hos sina anställda och personlig utveckling står i fokus din profil här kommer du till en öppen och hjälpsam företagskultur där alla hjälper varandra för att utvecklas tillsammans för att trivas i miljön ser vi att du är en motiverad och inspirerad person du gillar utmaningar och är nyfiken på den senaste tekniken skallkrav eftergymnasial utbildning med inriktning mjukvaruutveckling eller motsvarande kunskaper i javascript html och css svenska och engelska i tal och skrift meriterande kunskap i net och net core erfarenhet av react eller liknande bibliotek erfarenhet av tfvc eller git kunskaper i gis om oss som anställd på framtiden ab kan du känna dig trygg samtliga av våra tjänster omfattas utav kollektivavtal vilket ger dig avtalsenliga villkor gällande semester lön pension sjukfrånvaro etc som anställd på framtiden får du alltid en personalansvarig som finns tillgänglig för dig under hela anställningsperioden personalansvarig har som uppgift att hjälpa dig att utvecklas i din yrkesroll samt att säkerställa att du trivs på din arbetsplats framtiden finns till för att världen behöver fler bra företag vi levererar personal till företag och samtidigt ger vi jobb till människor vi lever efter våra värderingar som är glädje enkelhet och kör vi är specialister på att rekrytera unga talanger dvs personer som är i början av sin karriär till rätt företag framtiden finns på sju orter i sverige samt i oslo och är ett av sveriges snabbast växande företag framtiden arbetar med både bemanning och rekrytering och vår idé är att minska avståndet mellan utbildningen och arbetslivet vi hjälper våra kunder till en bättre framtid genom den personal som vi förmedlar för denna tjänst kommer du under en inledande period vara anställd genom oss på framtiden för att sedan gå över och bli anställd direkt hos kundföretaget villkor start omgående eller enligt överenskommelse omfattning heltid ort karlskrona urval kommer att ske löpande varmt välkommen in med din ansökan redan idag ,Good
inledning har du kunskap och intresse för net programmering och är ute efter en utvecklande roll trivs du att arbeta både självständigt och i grupp då är det här tjänsten för dig information om tjänsten professionals nord söker en net utvecklare till spännande kund i luleå uppdraget är en del av vår personaluthyrning du kommer vara anställd av professionals nord och arbeta som konsult intentionen är att du på sikt ska kunna bli anställd direkt förutsatt att alla parter är nöjda med samarbetet den här rekryteringsprocessen hanteras av professionals nord och kundens önskemål är att alla frågor kring tjänsten går till du erbjuds ett arbete med goda utvecklingsmöjligheter en inspirerande arbetsmiljö tillsammans med likasinnade kollegor möjlighet att arbeta i ett spännande bolag arbetsuppgifter arbetet kommer främst bestå av att hjälpa till med mjukvaruutveckling i luleåområdet genom scrum och agila arbetsprocesser vanliga arbetsuppgifter utveckla nya funktioner tillsammans med ux designers och produktägare korrigera defekter i produkter delta i dagliga stand ups refaktorkod vi söker dig som vi söker dig som har minst års erfarenhet av mjukvaruutveckling du har erfarenhet inom clean arcitecture eller andra liknande arkitekturer du behärskar engelska språket flytande och har erfarenhet av att arbeta i följande programmeringsspråk net c git net core det är meriterande om du har erfarenhet av att arbeta med sql server amazon web services mqtt och eller winforms vi tror att dina personliga egenskaper är avgörande för hur väl du kommer trivas i rollen och söker därför dig som har en stark ansvarskänsla och förmågan att arbeta både självständigt och i grupp vi går igenom urvalet löpande och kan därför ha gått vidare med kandidater innan annonsen stängs ner om du vill kan du även skapa en användare och ladda upp ditt cv och personliga brev vi tar tyvärr inte emot ansökningar via mail men har du frågor kring tjänsten är du välkommen att kontakta oss på ,Good
vi söker nu en medarbetare med erfarenhet av systemutveckling till nexer r d i denna roll kommer du att arbeta med framtidens innovativa produkter redan idag tillsammans med ett passionerat team på r d vi söker dig som starkt intresse för att lösa komplexa problem vilka språk och tekniker du använder är sekundärt det viktiga är att du trivs med agil mjukvaruutveckling och produktutveckling skicka in din ansökan idag och ta chansen att bli en del av oss vad ger vi dig våra kunder finns inom olika typer av produktutvecklande företag och vi brinner för problemlösning inom produktutveckling uppdragen varierar mellan att arbeta ute hos kund eller i våra inhouse team på r d kommer du att arbeta i teknikens framkant och pusha gränserna för vad som är möjligt i dagsläget ser vi ett extra stort behov hos våra kunder av kompetens inom aws och azure kunskapsdelning är väldigt viktigt hos oss och här har du möjligheten att utvecklas och lära dig nya saker hela tiden du sätter själv ribban för hur högt du vill nå vi ser inga begränsningar då vi vill att du ska fortsätta utvecklas och ha kul på jobbet hur ser din bakgrund ut vi söker dig som har minst års erfarenhet som systemutvecklare testare arkitekt mjukvaruingenjör eller liknande du har ett intresse för innovation samt gillar att komma med kreativa lösningar hur är nexer som arbetsgivare på nexer tänker vi att varje ny idé varje innovation och ny bekantskap är ett löfte om en bättre framtid för dig för våra kunder och för världen vi lever i framtiden är inte en avlägsen dröm den skapas av handlingarna vi gör idag hos nexer får du möjlighet att drömma stor tänka smart och se till att saker verkligen händer vi tar visionära idéer och skapar konkreta strategier vi använder teknik som verktyg för framsteg och hittar nya sätt att kommunicera på vi arbetar värdestyrt och lägger vårt hjärta i allting vi gör du får nära till dem som fattar beslut och du kan alltid vara med och påverka jobbar du på nexer får du en stark arbetsgivare med internationell närvaro och stora möjligheter att utvecklas ansökan varmt välkommen att skicka in din ansökan via länken nedan vi har inte möjlighet att hantera ansökningar skickade via mail vi tar emot ansökningar löpande finns det ett smartare sätt att göra någonting så hittar vi det vi utmanar oss själva varje dag att tänka utanför ramarna och hjälper våra kunder att hela tiden ligga steget före tjänster inom digitalisering it och r d ger ökad kundnytta och tillväxt för organisationer både på den svenska och globala marknaden vi har också utsetts till microsoft country partner of the year i sverige och brasilien två gånger nexer är entreprenörsdrivet och har över experter inom strategi teknik och kommunikation vi finns i nio länder och på fler än orter i sverige nexer är en del av danir koncernen och hette tidigare sigma it ,Good
brinner du för att lösa vidareutveckla och effektivisera kunders affärsprocesser kopplat till crm vill du dessutom arbeta med microsoft dynamics ce i absoluta framkant då är du varmt välkommen att söka till oss på cgi ta chansen att bli del av sveriges starkaste och största dynamics leverans som applikationskonsult hos oss på cgi kommer du arbeta med crm projekt och implementationer i absoluta framkant för våra kunder du blir en del i ett tidigt skede och arbetar hela vägen från förstudie och kravställning till go live du kommer ha ett framträdande ansvar i leveranserna där du tillsammans med lösningsarkitekten kommer sätta själva lösningen och vi ser gärna att man kan ta lead i de projekt man sitter med projekten vi arbetar med är av varierad karaktär men ofta handlar det om större implementationer där man arbeta cross mellan flera olika team plattformar och produkter dina ansvarsområden rör huvudsakligen sätta lösning tillsammans med lösningsarkitekt kravställning och kontinuerlig kundkontakt driva hålla och dokumentera workshops konfigurering i systemet och bygga workflows testning för att trivas i rollen ser vi att du har ett stort eget driv med en vilja att ta sig framåt och utmana sig själv du är trygg i din roll och vet hur man skapar förtroende för såväl nya som befintliga kunder vi ser det som viktigt med en god kommunikationsförmåga då du kommer ha många kontaktytor både internt och externt du har en förtrolig framtoning brinner för kundnytta och är affärsmässighet i allt du gör har varit delaktig i att sätta en lösning det är meriterande om du har konsulterfarenhet erfarenhet av andra crm system tidigare arbetslivserfarenhet inom sälj marknadsföring eller liknande områden certifiering inom dynamics plattformen eller kringliggande produkter inom microsoft,Good
är du en frontend utvecklare med passion för webbutveckling och har ett öga för design tycker du att det verkar spännande att få jobba i ett start up bolag där idéerna flödar och där man har en spännade tanke om framtiden då kan du få vara med på bionamics resa framåt bionamics växer och behöver utöka sitt team med en utvecklare sök redan idag då vi går igenom ansökningarna löpande bionamics tjänst ger forskare användarvänliga verktyg som hjälper deras kunder att fokusera på forskning samtidigt som de löser komplexa problem som hur man lagrar stora mängder vetenskaplig data hur man gör den sökbar och hur man drar slutsatser från den du erbjuds ett härligt team med flera seniora utvecklare optioner i företaget på sikt arbetsuppgifter i jobbet som utvecklare hos bionamic kommer du vara en del i ett team på nio personer bestående av bioinformatiker utvecklare och en grafisk designer här kan du spana in dem på bionamic använder de vanilla javascript och webbkomponenter för att skapa en modern prestanda och en offline kapabel applikation de stöder enbart de senaste versionerna av webbläsaren och kan därigenom skriva en enkel mordern kod i jobbet kommer du att jobba både väldigt självständigt men även delta i utvecklingsmöten tillsammans med teamet för att hela tiden hitta bättre och bättre lösningar för tjänsten för kunderna vi söker dig som bionamic söker en person med öga för design och intresse för användarupplevelsen du är en frontend utvecklare med passion för webbutveckling och implementering av användargränssnitt vi tror att du som söker har relevant eftergymnasial utbildning har med dig bra erfarenhet av javascript html and css har erfarenhet av att programmera användarvänligt flytande engelska i tal och skrift det är meriterande om du har med dig typescript jsdoc ux design som person är du självgående initiativtagande samarbetsförmåga flexibel övrig information start enligt överenskommelse så snart som möjligt omfattning heltid placering lund rekryteringsprocessen hanteras av academic work och bionamics önskemål är att alla frågor rörande tjänsten hanteras av academic work vi går igenom urvalet löpande och annonsen kan stängas ner innan tjänsten är tillsatt om vi gått över till urvals och intervjufasen information om företaget läs mer om bionamic här ,Good
entergate befinner sig i ett expansivt skede och växer som aldrig förr vi behöver medarbetare som aktivt och engagerat bidrar till företagets fortsatta utveckling vår utvecklingsavdelning är i ständig förändring och vi arbetar nästan uteslutande med kundnära utveckling och en aldrig sinande källa av önskemål om förnyelse arbetsplatsen finns i halmstad där du kan kombinera du den mindre ortens fördelar med en unik internationell atmosfär här är det lätt att leva och bo och du har nära till det mesta goda kommunikationer gör det lätt att pendla som en av våra medarbetare inom utvecklingsavdelningen kommer du att arbeta i spännande projekt där din kompetens tillsammans med dina kollegor inom området bidrar till att driva utvecklingen av våra produkter och tjänster framåt och skapa lösningar som möter våra kunders behov arbetsuppgifter du kommer att bidra i vårt utvecklingsteam och arbeta med planering design utveckling och praktiskt införande av lösningar tillsammans med dina kollegor bidra du till att utveckla våra produkter och tjänster du kommer att arbeta nära våra kunder leverantörer och samarbetspartners för att säkerställa våra leveranser kvalifikationer vi söker en teamspelare som är öppen kreativ och som har lätt för att samarbeta i olika sammanhang utöver dina tekniska kunskaper tror vi att du bidrar med ett stort mått av nyfikenhet och intresse av problemlösning du har en förmåga att strukturera och lösa de uppdrag och situationer du ställs inför du är drivande och har förmåga att arbeta självständigt du är prestigelös ärlig och ödmjuk i din framtoning och delar gärna med dig av dina kunskaper och erfarenheter du tar dina uppdrag i mål med fokus på att lösningarna ska uppfylla behoven hos våra kunder och dess användare vi ställer krav på · relevant universitets högskoleexamen yh utbildning eller motsvarande kunskaper som arbetsgivaren bedömer likvärdigt · erfarenhet av att arbeta i visual studio · erfarenhet av att arbeta med sql server och relationsdatabaser · erfarenhet av objektorienterade språk allra helst c · kunskaper inom webbutveckling api er och webservices · att du är nyfiken har ett eget driv och är van att jobba självständigt det är meriterande om du dessutom har erfarenhet från mjukvaruutveckling och är van vid att jobba i projektform agilt öppen för alla vi fokuserar på din kompetens inte dina övriga förutsättningar vi är öppna för att anpassa rollen eller arbetsplatsen efter dina behov ,Good
antigo har gjort en stadig resa framåt sedan starten och vill utöka bolaget med ytterligare konsulter vi är idag en verksamhet med ett tal medarbetare och är under fortsatt organisk tillväxt våra kunder verkar inom olika branscher offentliga eller privata tjänster inom energi miljö telekom bank försäkring detaljhandeln samt från spelindustrin och vi jobbar alltid med fokus på att förse våra konsulter med spännande och givande uppdrag vill du vara en del i ett bolag som skapades med en vision och ambition om att man skall ha kul på jobbet möjlighet till att utvecklas känna tillhörighet och samtidigt vara starkt framgångsrika vi söker dig som vill arbeta med kommande uppdrag med java i en kreativ miljö har positiv energi är driven nyfiken och alltid strävar efter att fortsätta att utvecklas med oss får du stor frihet att kunna påverka inriktningen på ditt jobb utifrån intressen och kunskaper goda möjligheter att bygga karriär inom ett av stockholms mest framgångsrika företag vi firar våra framgång tillsammans med motiverande och drivna kollegor konkurrenskraftig ersättning och möjlighet till kompetensutveckling skallkrav minst års erfarenhet av programmering i java vana att arbeta agilt git java ee eller spring erfarenhet av react och eller angular goda kunskaper av svenska och engelska i tal och skrift meriterande erfarenhet av att arbeta molnbaserat aws azure eller google erfarenhet och vilja att arbeta med node js erfarenhet av css erfarenhet av container baserade miljöer t ex docker eller kubernetes erfarenhet av rabbitmq har du certifiering inom ex scrum så är detta meriterande erfarenhet som team leader erfarenhet inom devops personliga egenskaper du har en stark drivkraft att leverera den bästa lösningen till kund tycker om att arbeta i en spännande it miljö konsultmässig och lösningsorienterad ansvarstagande motiverad att lära sig och utveckla nya arbetsmetoder som konsult hos antigo erbjuds du stora möjligheter att växa professionellt och att utveckla och skapa värdefulla kontakter för framtiden vi lägger stort fokus på vår interna kultur och gör därför många sociala aktiviteter resor och ser till att alla som är hos oss trivs har kul och mår bra vi värdesätter hållbarhet och är måna om att våra medarbetare skall känna work life balans därför tillämpar vi ett konkurrenskraftigt erbjudande och ett fritt arbete stolthet enkelhet och glädje hos antigo sökord systemutvecklare system developer utvecklare developer programmer programmering fullstack techjobb itjobb pl teamleader teamlead devops itjobb konsultjobb java ,Good
vi vill att det skall vara enkelt och smidigt ja till och med härligt att handla på apotek meds är ett snabbt växande onlineapotek med tillstånd från läkemedelsverket som lanserades målet är att bli hela sveriges favoritapotek och det når vi genom att erbjuda den bästa kundupplevelsen med ett väldigt brett utbud av produkter personlig rådgivning och blixtsnabba leveranser var du än befinner dig även sena kvällar och helger på meds säljer vi receptbelagda och receptfria läkemedel online både till dig din familj och ditt husdjur vi har även ett stort sortiment inom hälsa och skönhet allt för ditt välmående vill du göra skillnad både för bolaget och för samhället då är meds det utmärkta valet för dig fortsätt läsa här nedanför för att möta din nya framtid vad vi kan erbjuda dig nu har du chansen bli medlem i vårt sammansvetsade tech team på personer mitt i centrala stockholm vårt fokus är långsiktiga systemlösningar som är skalbara och allt genomsyras av god förståelse för vad verksamheten behöver vill du vara med och jobba med den senaste tekniken och få utrymme att utvecklas i en flexibel miljö är meds en arbetsplats för dig organisationen är platt och du jobbar tätt tillsammans med grundarna av meds vilket gör att du har chansen att påverka de tekniska val som görs det är en tekniskt kreativ miljö och vi på meds är måna om att vi har kul tillsammans på jobbet hos oss arbetar du med hela processen från idé till release din främsta uppgift kommer bestå i att implementera ny funktionalitet på vår befintliga e handel utöver detta kommer du även få möjligheten att arbeta med fredagsprojekt där din utveckling är i fokus enda kravet på ditt projekt är det är i linje med it teamets mål och kanske blir just ditt projekt en del av meds fortsatta framgång vem är du som person gillar du att hålla dig uppdaterad kring de senaste trenderna och har ett allmänt teknikintresse du är social ansvarstagande driven och prestigelös för denna roll behöver du även kunna tala och skriva obehindrat på svenska och engelska då båda språken förekommer i tjänsten för att lyckas i rollen bör du ha några års erfarenhet som fullstack utvecklare med kunskaper inom c net javascript html css net core restful det är meriterande om du har jobbat med produktionskritiska applikationer och e handel tidigare microsoft byggmiljöer documentdb sql razor blazor jquery hos oss får du en entreprenörsdriven och välfinansierad verksamhet i en spännande bransch med stor potential stora karriärmöjligheter med varierande och utmanande arbetsuppgifter samt frihet under ansvar generöst friskvårdsbidrag tjänstepension grym personalrabatt tjänsten omfattar heltid med start så snart som möjligt enligt överenskommelse efter att du läst detta hoppas vi att du är redo att få göra skillnad hos oss på meds se till att ansöka och ta ett steg mot din nya framtid ,Good
om bravura bravura är ett bemannings och rekryteringsföretag för organisationer som vill hitta next gen professionals hos oss finns massor av jobbmöjligheter framförallt för dig i början av karriären med års erfarenhet via oss kan du jobba som konsult eller bli rekryterad hitta ditt drömjobb vi hjälper dig att lyckas om tjänsten den här tjänsten är en direktrekrytering vilket innebär att rekryteringsprocessen sker genom bravura och du anställs direkt hos codab om företaget bravura företräder codab som är ett litet men väletablerat bolag som varit verksamma sedan talet i drivmedelsbranschen företaget utvecklar och tillverkar betalterminaler och system till drivmedelsanläggningar och jobbar även nu med lösningar för elbilsmarknaden produkterna används för att förmedla betalning på drivmedel kontrollera och registrera alla typer av drivmedel företagets kunder är främst drivmedelsbolag eller företag med egen mack på kontoret i malmö arbetar idag ca personer varav fyra arbetar som utvecklare och två personer med test arbetsuppgifter du arbetar tillsammans med fyra utvecklare i ett team där ni driver ert arbete agilt i projektform tjänsten är mycket bred och du får möjlighet att göra alltifrån analys design implementering dokumentation och utveckling du har stor frihet i rollen och uppmanas att komma med egna förslag och idéer på förbättringsmöjligheter i system rutiner och liknande i rollen arbetar du i c och embedded programmering och ansvarar för underhåll och utveckling av företagets styrsystem för real time kommunikation med flera typer av utrustning relaterat till drivmedelsanläggningar du arbetar även med buggrättning och testning av systemet vidare arbetar du och ditt team självständigt och driver ert arbete framåt utbildning erfarenhet och personliga egenskaper relevant eftergymnasial utbildning eller motsvarande erfarenhet intresse och goda kunskaper i c programmering av inbyggda system hårdvarunära programmering goda kunskaper i svenska och engelska i tal och skrift vi söker dig som är i början av din karriär och vill arbeta på ett mindre företag med en familjär kultur du är ansvarstagande och strukturerad och kan ta initiativ och driva projekt framåt för att passa i denna roll tycker du om att arbeta med varierade uppgifter och har ett stort intresse för c programmering och inbyggda system vidare är du noggrann i ditt arbete och utför dina arbetsuppgifter med hög kvalitet övrig information start omgående med hänsyn till uppsägningstid plats malmö lön enligt överenskommelse funderingar kring bravuras rekryteringsprocess du finner svar på de vanligast förekommande frågorna här är du nyfiken på hur vår rekryteringsprocess är upplagd du hittar mer information här https www bravura se din karriar ange vilken tjänst det gäller vi rekommenderar att du skickar in din ansökan omgående då vi gör ett löpande urval välkommen med din ansökan sökord c programmering hårdvarunära programmering inbyggda system utveckling utvecklare petroleum drivmedel operativsystem civilingenjör ingenjör högskoleingenjör nyexaminerad nyexad malmö skåne,Good
söker du en arbetsplats med mycket energi och fantastiska kollegor lokalguiden växer och söker nu medarbetare med ambitionen att arbeta med en modern stack uppbyggd av symfony typescript som främsta verktyg låter detta som en arbetsplats för dig ansök redan idag då urval sker löpande om tjänsten här erbjuds du en innovativ arbetsmiljö som ger energi från det att du kliver innanför dörren som utvecklare på lokalguiden ingår du i ett team med duktiga och drivna kollegor du kommer under en arbetsdag exempelvis kunna få arbeta med php symfony react typescript och mysql vidareutveckla lokalguidens webbsidor ha en viktig roll på företaget och vara delaktig i lokalguidens framtida utveckling har du ett starkt driv att utvecklas och trivs du med frihet under ansvar då passar denna tjänsten perfekt för dig på lokalguiden får du en viktig roll i verksamheten där du tar fram användarvänlig och kvalitativ kod för att tillsammans med dina kollegor ta företaget till nästa nivå som anställd på lokalguiden erbjuds du utöver flextid och arbete hemifrån ett generöst friskvårdsbidrag förlängd lunch för träning och ett grymt geografiskt läge i nordstan självklart får du också möjligheten att välja din tekniska utrustning och arbetsverktyg vem är du vi söker dig som trivs med eget ansvar du behöver inte nödvändigtvis ha en it relaterad utbildning men oavsett ser vi att du kan påvisa din stora passion och kunskap inom programmering genom relevanta erfarenheter och projekt vidare söker vi dig som har god kunskap om php och eller javascript har god kunskap om mysql annan relationsdatabas är obehindrad i svenska och engelska i tal och skrift det är meriterande men inget krav om du har erfarenhet av symfony laravel spring eller liknande ramverk react angular vue eller liknande ramverk typescript es automatiserad testning ci cd varnish rabbitmq amazon aws eller docker som person är du självgående du tar ansvar för din uppgift strukturerar själv ditt angreppssätt samt driver processer så att de leder i målets riktning att samarbeta med kollegor är en självklarhet för dig och du agerar lyhört och uppmärksamt för andras synpunkter kompetenser och prestationer om lokalguiden lokalguiden en av sveriges största förmedlare av kommersiella lokaler vi tycker om att beskriva oss som den naturliga länken mellan det lokalsökande företaget och fastighetsägaren ,Good
pitch technologies är världsledande inom simulering pitch technologies levererar innovativa simuleringsprodukter till mer än kunder över hela världen deras produkter används bland annat inom flyg försvar medicin och säkerhetsindustrin i och med en tydlig och stark tillväxt letar vi efter nya medarbetare till huvudkontoret i centrala linköping i rollen som systemutvecklare kommer du ingå i ett av deras små team och utveckla deras egna produkter eller jobba i tjänsteprojekt till exempel för att hjälpa kunder att anpassa sina simuleringsmjukvaror till produkterna om rollen som systemutvecklare på pitch kommer du att jobba med att förbättra existerande produkter samt att utveckla nya spännande applikationer du kommer att jobba i ett team de jobbar agilt på personer som fokuserar på en produkt i cirka månader här kommer du inte jobba med tungrodda systemspecifikationer utan du kommer själv ha stort inflytande på hur nya funktioner ska designas och implementeras du kommer även att delta i kundprojekt i vilket du kommer använda pitch technologies egna produkter för att lösa kundens behov till exempel kodgeneratorn pitch developer studio vi söker efter dig som har programmerat i och känner dig hyfsat bekväm i java och c har god förmåga att uttrycka dig på engelska och svenska i både tal och skrift vill lära dig mer och gillar att få saker gjorda är motiverad och kan arbeta självständigt uppskattar och har möjlighet att resa då de har kunder över hela världen det är dock inget krav en plats i ett internationellt framgångsrikt team som utvecklar innovativa produkter som används av världens mest välkända high tech organisationer arbete i ett flexibelt mindre företag med goda möjligheter att påverka dig att vara i centrum för utvecklingen av nya teknologier och nya internationella standarder har en kandidat eller masterexamen pitch erbjuder utmanande och utvecklande arbetsuppgifter en arbetsplats i moderna och stora lokaler i centrala linköping om anställningen tjänsten är en del av xameras talangprogram som är linköpings eller kanske sveriges hetaste talangprogram talangprogrammet pågår i tolv månader med elva heldagsutbildningar där både teknisk och personlig kompetensutveckling kommer att behandlas allt från ai och hackning till ledarskap och konflikthantering kommer att lyftas och mycket mer du kan läsa mer om vårt talangprogram här https xamera se talangprogram under det året som talangprogrammet fortgår kommer du att arbeta vara anställd hos oss på xamera och arbeta som konsult hos pitch technologies därefter är vårt och pitch technologies mål att du ska gå över i en anställning hos dem vi på xamera har varit verksamma sedan med visionen ambitionen och målet att skapa skönare karriärer inom it och teknik det gör vi genom att vara specialiserade på våra kandidater kunder och målgrupp för att alltid hjälpa dig som kandidat till dom bästa möjligheterna som är skräddarsydda just för dig de senaste åren har vi tilldelats flera utmärkelser så som årets gasellföretag i östergötland gasellföretag och superföretag vi tror på att skapa en skönare karriär och jobbar alltid för att hjälpa dig att hitta rätt i karriären startdatum snarast med hänsyn till eventuell uppsägningstid allmän information ansök genom länken nedan hittar du den inte detta uppdrag tillsätts löpande så skicka iväg din ansökan idag ort linköping,Good
modernera är ett modernt rekryterings och bemanningsföretag www modernera se för en kunds räkning söker vi nu en c fullstack utvecklare vår kund är ett företag i översättningsbranschen vars it avdelning specialiserar sig på utveckling av flerspråkiga systemlösningar support och konsulttjänster företaget grundades år har anställda och kontor i stockholm göteborg bryssel barcelona warszawa shanghai och detroit du kommer att jobba i trevliga lokaler i sundbyberg du kommer att arbeta med hela systemutvecklingsprocessen från design till implementering i utmanande projekt du kommer att ingå i ett r d team som finns representerat i stockholm och warszawa och består av mjukvaruutvecklare som arbetar agilt med fokus på webbutveckling snabb applikationsutveckling och databassystem för både interna och externa kundprojekt kvalifikationer vi söker dig som har mindre än tre års heltidserfarenhet inom c utveckling vi söker dig som är bra på att samarbeta i team är självgående och samtidigt kan ta initiativ du talar och skriver engelska och svenska obehindrat meriterande utveckling av företagslösningar i c och net core angular javascript typescript databaser relationella och icke relationella sql och nosql nätverkskommunikation tcp ip http rest soap message queuing textkodning unicode och andra språkrelaterade tekniker distribuerad och parallell databehandling andra programmeringsspråk som python java delphi f artificiell intelligens neurala nätverk och maskinöversättning företaget erbjuder en kreativ och engagerad arbetsplats med goda möjligheter att växa och utvecklas inom företaget du erbjuds flexibla arbetstider du kommer att bli anställd hos vår kund heltid tillsvidareanställning fast lön enligt överenskommelse tillträde omgående ansök genom att skicka ditt cv och personligt brev till skriv junior c net utvecklare stockholm heltid i ärenderaden ,Good
är du grym på java och vill få möjligheten att förändra och förbättra samhället vi lever i nu söker vi en erfaren utvecklare till vårt reskontra team till enheten raindance i göteborg som utvecklare hos oss på cgi får du möjlighet att vara med och förändra på riktigt tillsammans med våra kunder får du skapa lösningar som bidrar till att skapa hållbara resultat för det samhälle vi lever i det kan handla om att skapa effektiva och innovativa lösningar som hjälper våra kunder att leverera bättre service öka sin säkerhet eller effektivisera sin verksamhet mer om tjänsten att jobba som utvecklare på raindance cgi innebär en omväxlande vardag du kommer att tillhöra en grupp med bra gemenskap och olika erfarenheter och kompetenser hos oss jobbar folk i hela yrkesverksamma åldersspannet och vi har en bra blandning av män och kvinnor vi har ett stort fokus på samarbete inte bara inom teamet utan även mellan team där vi alltid prioriterar att hjälpa varandra vid behov och ser till produktens bästa i nya projekt ser vi alltid över om det finns något att förbättra eller byta ut i vår teknikstack i dina arbetsuppgifter ingår utveckla i både backend och frontend arbeta i ett team med utvecklare och domänexperter där alla tar gemensamt ansvar för att designa och implementera lösningar för våra reskontror bidra till en sund teknisk arkitektur för våra produkter vem är du vi söker nu dig som är en driven utvecklare som älskar programmering och gärna provar på nya tekniker och arbetssätt vi vill gärna hitta dig som har erfarenhet av både backend och frontendprogrammering och vill bidra till en produkt med bra kod vi arbetar agilt med stöd av scrum och har ett tätt samarbete mellan utvecklare domänexperter och testare och även utvecklare i andra team därför är det viktigt att du tycker om att arbeta tillsammans med andra vi använder bland annat följande tekniker för våra produkter java sql server angular och jsf html javascript och css jpa har du även erfarenhet av container teknik så är det meriterande vad kan vi på cgi erbjuda dig cgis kombination av global och lokal närvaro med kontor på orter i sverige ger nöjda kunder men innebär även att du som anställd alltid har ett kontor nära dig detta i kombination med flexibla arbetstider ger dig möjlighet till balans mellan privatliv och arbete oavsett var i livet just du befinner dig på cgi finns även stora möjligheter till interna karriärvägar där du kan välja att bli specialist inom ditt område bredda dig inom nya områden eller ta en ledande befattning via våra interna nätverk projekt och åtaganden i globala och nationella industrier erbjuder vi dig kompetensutveckling och engagerade ledare som stöttar just dig i din utveckling mer information om våra förmåner trygg anställning våra medlemmar anställs med kollektivavtal och försäkringar friskvårdsbidrag vi erbjuder ett årligt friskvårdsbidrag på kr föräldralön vi betalar upp till cirka av din lön under den första tiden hemma aktieprogram och delägarskap som delägare har du möjlighet att påverka och i vårt aktieprogram matchar cgi ditt bidrag krona för krona upp till av din månadslön pensionslösningar vi erbjuder attraktiva och förmånliga pensionslösningar personalbil personalbilen används som en privatbil men leasas av cgi vill du veta mer vi ser fram emot att höra från dig vi jobbar löpande med urval och intervjuer och tillsätter tjänsten så snart vi hittar rätt kandidat resor ingår i rollen personliga säkerhetskrav kommer att krävas om rollen kräver det ,Good
